event-id,visible,timestamp,location-long,location-lat,bas:fix-type,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2251685724,True,2013-01-06 03:16:00.000,32.72397296,-18.58901286,1.0,06/01/2013 03:16,06/01/2013 16:34,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685725,True,2013-01-06 16:34:00.000,32.02850402,-17.16583327,2.0,06/01/2013 16:34,07/01/2013 03:22,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685726,True,2013-01-07 03:22:00.000,32.58211216,-16.01789441,1.0,07/01/2013 03:22,07/01/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685727,True,2013-01-07 16:30:00.000,32.13555525,-15.08489045,2.0,07/01/2013 16:30,08/01/2013 03:26,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685728,True,2013-01-08 03:26:00.000,31.68842315,-16.12259703,1.0,08/01/2013 03:26,08/01/2013 16:34,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685729,True,2013-01-08 16:34:00.000,32.61540518,-18.19117716,2.0,08/01/2013 16:34,09/01/2013 03:19,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685730,True,2013-01-09 03:19:00.000,32.79200073,-17.87194961,1.0,09/01/2013 03:19,09/01/2013 16:33,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685731,True,2013-01-09 16:33:00.000,31.71844336,-15.57087869,2.0,09/01/2013 16:33,10/01/2013 03:28,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685732,True,2013-01-10 03:28:00.000,31.51900458,-16.07391618,1.0,10/01/2013 03:28,10/01/2013 16:35,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685733,True,2013-01-10 16:35:00.000,31.94385876,-17.07834591,2.0,10/01/2013 16:35,11/01/2013 03:25,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685734,True,2013-01-11 03:25:00.000,32.11812614,-16.75597494,1.0,11/01/2013 03:25,11/01/2013 16:34,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685735,True,2013-01-11 16:34:00.000,32.6667413,-18.0375291,2.0,11/01/2013 16:34,12/01/2013 03:21,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685736,True,2013-01-12 03:21:00.000,33.21467532,-16.88986103,1.0,12/01/2013 03:21,12/01/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685737,True,2013-01-13 16:35:00.000,31.48062971,-15.78297729,2.0,13/01/2013 16:35,14/01/2013 03:31,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685738,True,2013-01-14 03:31:00.000,32.52583978,-13.40108931,1.0,14/01/2013 03:31,14/01/2013 16:27,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685739,True,2013-01-14 16:27:00.000,32.44571226,-13.27180563,2.0,14/01/2013 16:27,15/01/2013 03:32,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685740,True,2013-01-15 03:32:00.000,31.73999423,-15.01486348,1.0,15/01/2013 03:32,15/01/2013 16:33,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685741,True,2013-01-15 16:33:00.000,32.40830314,-16.65359703,2.0,15/01/2013 16:33,16/01/2013 03:27,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685742,True,2013-01-16 03:27:00.000,32.32602325,-16.92523916,1.0,16/01/2013 03:27,16/01/2013 16:34,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685743,True,2013-01-16 16:34:00.000,32.49303546,-17.39681894,2.0,16/01/2013 16:34,17/01/2013 03:26,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685744,True,2013-01-17 03:26:00.000,31.90942502,-18.83277219,1.0,17/01/2013 03:26,17/01/2013 16:39,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685745,True,2013-01-17 16:39:00.000,32.19995468,-19.59122593,2.0,17/01/2013 16:39,18/01/2013 03:24,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685746,True,2013-01-18 03:24:00.000,32.98956042,-17.8605384,1.0,18/01/2013 03:24,18/01/2013 16:33,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685747,True,2013-01-18 16:33:00.000,33.02865724,-18.04606281,2.0,18/01/2013 16:33,19/01/2013 03:24,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685748,True,2013-01-19 03:24:00.000,32.44205433,-19.51597053,1.0,19/01/2013 03:24,19/01/2013 16:38,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685749,True,2013-01-19 16:38:00.000,25.73100885,-2.501734253,2.0,19/01/2013 16:38,20/01/2013 04:18,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685750,True,2013-01-20 04:18:00.000,26.14265812,-1.395689939,1.0,20/01/2013 04:18,20/01/2013 16:35,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685751,True,2013-01-21 16:35:00.000,30.24742904,-12.36651509,2.0,21/01/2013 16:35,22/01/2013 03:46,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685752,True,2013-01-22 03:46:00.000,31.03086446,-10.371439,1.0,22/01/2013 03:46,22/01/2013 16:29,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685753,True,2013-01-22 16:29:00.000,35.31293113,-21.27090783,2.0,22/01/2013 16:29,23/01/2013 03:12,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685754,True,2013-01-23 03:12:00.000,35.21991839,-21.617438,1.0,23/01/2013 03:12,23/01/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685755,True,2013-01-23 16:30:00.000,31.62676922,-12.68465489,2.0,23/01/2013 16:30,24/01/2013 03:41,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685756,True,2013-01-24 03:41:00.000,31.03220256,-14.35192376,1.0,24/01/2013 03:41,24/01/2013 16:35,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685757,True,2013-01-24 16:35:00.000,32.18658621,-17.45625131,2.0,24/01/2013 16:35,25/01/2013 03:32,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685758,True,2013-01-25 03:32:00.000,32.21525946,-17.4987086,1.0,25/01/2013 03:32,25/01/2013 16:35,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685759,True,2013-01-25 16:35:00.000,32.24317362,-17.68913188,2.0,25/01/2013 16:35,26/01/2013 03:32,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685760,True,2013-01-26 03:32:00.000,31.77025172,-19.03046774,1.0,26/01/2013 03:32,26/01/2013 16:39,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685761,True,2013-01-26 16:39:00.000,31.92147401,-19.54883057,2.0,26/01/2013 16:39,27/01/2013 03:31,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685762,True,2013-01-27 03:31:00.000,31.94679352,-19.61986196,1.0,27/01/2013 03:31,27/01/2013 16:39,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685763,True,2013-01-27 16:39:00.000,30.3465619,-15.49624847,2.0,27/01/2013 16:39,28/01/2013 03:44,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685764,True,2013-01-28 03:44:00.000,31.49504651,-12.38947078,1.0,28/01/2013 03:44,28/01/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685765,True,2013-01-28 16:30:00.000,30.39302612,-9.274664059,2.0,28/01/2013 16:30,29/01/2013 03:53,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685766,True,2013-01-29 03:53:00.000,30.04000628,-10.39753139,1.0,29/01/2013 03:53,29/01/2013 16:33,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685767,True,2013-01-29 16:33:00.000,30.68606271,-12.38789816,2.0,29/01/2013 16:33,30/01/2013 03:48,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685768,True,2013-01-30 03:48:00.000,31.08124698,-11.31992455,1.0,30/01/2013 03:48,30/01/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685769,True,2013-01-30 16:30:00.000,31.22565645,-11.84761334,2.0,30/01/2013 16:30,31/01/2013 03:47,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685770,True,2013-01-31 03:47:00.000,30.24427034,-14.85991809,1.0,31/01/2013 03:47,31/01/2013 16:38,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685771,True,2013-01-31 16:38:00.000,30.38696853,-15.40370743,2.0,31/01/2013 16:38,01/02/2013 03:46,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685772,True,2013-02-01 03:46:00.000,30.52874923,-15.11602766,1.0,01/02/2013 03:46,01/02/2013 16:37,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685773,True,2013-02-01 16:37:00.000,30.66973502,-15.66677954,2.0,01/02/2013 16:37,02/02/2013 03:45,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685774,True,2013-02-02 03:45:00.000,31.5597444,-13.0998243,1.0,02/02/2013 03:45,02/02/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685775,True,2013-02-02 16:30:00.000,32.44896293,-15.94109781,2.0,02/02/2013 16:30,03/02/2013 03:38,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685776,True,2013-02-03 03:38:00.000,31.96237228,-17.54974068,1.0,03/02/2013 03:38,03/02/2013 16:34,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685777,True,2013-02-03 16:34:00.000,30.22506774,-12.31970626,2.0,03/02/2013 16:34,04/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685778,True,2013-02-04 03:52:00.000,32.23660935,-5.77397078,1.0,04/02/2013 03:52,04/02/2013 16:18,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685779,True,2013-02-04 16:18:00.000,33.49739961,-10.08986292,2.0,04/02/2013 16:18,05/02/2013 03:42,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685780,True,2013-02-05 03:42:00.000,33.38238514,-10.57759972,1.0,05/02/2013 03:42,05/02/2013 16:19,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685781,True,2013-02-05 16:19:00.000,32.39160518,-7.298892932,2.0,05/02/2013 16:19,06/02/2013 03:50,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685782,True,2013-02-06 03:50:00.000,31.14994161,-11.65021052,1.0,06/02/2013 03:50,06/02/2013 16:29,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685783,True,2013-02-07 16:28:00.000,31.16980589,-11.17685062,2.0,07/02/2013 16:28,08/02/2013 03:51,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685784,True,2013-02-08 03:51:00.000,31.67471566,-9.49919254,1.0,08/02/2013 03:51,08/02/2013 16:24,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685785,True,2013-02-08 16:24:00.000,31.55385161,-9.167936196,2.0,08/02/2013 16:24,09/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685786,True,2013-02-09 03:52:00.000,30.93212949,-11.54259888,1.0,09/02/2013 03:52,09/02/2013 16:29,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685787,True,2013-02-09 16:29:00.000,32.3096004,-16.5726521,2.0,09/02/2013 16:29,10/02/2013 03:41,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685788,True,2013-02-10 03:41:00.000,32.31122394,-16.75243403,1.0,10/02/2013 03:41,10/02/2013 16:29,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685789,True,2013-02-10 16:29:00.000,30.31208858,-9.606488835,2.0,10/02/2013 16:29,11/02/2013 03:57,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685790,True,2013-02-12 16:20:00.000,32.05738635,-8.087138305,2.0,12/02/2013 16:20,13/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685791,True,2013-02-13 03:52:00.000,30.8041851,-13.21930099,1.0,13/02/2013 03:52,13/02/2013 16:30,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685792,True,2013-02-13 16:30:00.000,31.42527553,-15.81591887,2.0,13/02/2013 16:30,14/02/2013 03:47,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685793,True,2013-02-14 03:47:00.000,34.04561213,-5.256348425,1.0,14/02/2013 03:47,14/02/2013 16:09,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685794,True,2013-02-14 16:09:00.000,32.91510474,-0.373490837,2.0,14/02/2013 16:09,15/02/2013 03:56,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685795,True,2013-02-15 03:56:00.000,31.78380455,-5.41610152,1.0,15/02/2013 03:56,15/02/2013 16:18,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685796,True,2013-02-15 16:18:00.000,31.15177692,-2.659079357,2.0,15/02/2013 16:18,16/02/2013 04:01,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685797,True,2013-02-16 04:01:00.000,31.01899583,-3.310605405,1.0,16/02/2013 04:01,16/02/2013 16:19,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685798,True,2013-02-16 16:19:00.000,32.1355512,-8.473240911,2.0,16/02/2013 16:19,17/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685799,True,2013-02-17 03:52:00.000,31.62626497,-10.90565759,1.0,17/02/2013 03:52,17/02/2013 16:23,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685800,True,2013-02-17 16:23:00.000,31.86631808,-12.15458619,2.0,17/02/2013 16:23,18/02/2013 03:50,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685801,True,2013-02-18 03:50:00.000,31.35556987,-14.63765977,1.0,18/02/2013 03:50,18/02/2013 16:27,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685802,True,2013-02-18 16:27:00.000,32.09422067,-18.11414086,2.0,18/02/2013 16:27,19/02/2013 03:44,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685803,True,2013-02-19 03:44:00.000,33.08214759,-13.94400998,1.0,19/02/2013 03:44,19/02/2013 16:19,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685804,True,2013-02-19 16:19:00.000,32.06926918,-9.3053513,2.0,19/02/2013 16:19,20/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685805,True,2013-02-20 03:52:00.000,32.05573916,-9.530097832,1.0,20/02/2013 03:52,20/02/2013 16:19,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685806,True,2013-02-20 16:19:00.000,32.54159125,-12.1245893,2.0,20/02/2013 16:19,21/02/2013 03:48,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685807,True,2013-02-21 03:48:00.000,32.40168902,-13.03220835,1.0,21/02/2013 03:48,21/02/2013 16:20,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685808,True,2013-02-21 16:20:00.000,32.01112403,-11.26073273,2.0,21/02/2013 16:20,22/02/2013 03:51,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685809,True,2013-02-22 03:51:00.000,30.86979783,-17.26501611,1.0,22/02/2013 03:51,22/02/2013 16:29,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685810,True,2013-02-22 16:29:00.000,30.72793961,-16.85366725,2.0,22/02/2013 16:29,23/02/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685811,True,2013-02-23 03:52:00.000,31.21046706,-14.65218292,1.0,23/02/2013 03:52,23/02/2013 16:25,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685812,True,2013-02-23 16:25:00.000,32.44247271,-21.22624914,2.0,23/02/2013 16:25,24/02/2013 03:42,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685813,True,2013-02-24 03:42:00.000,33.04876154,-18.52335906,1.0,24/02/2013 03:42,24/02/2013 16:20,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685814,True,2013-02-24 16:20:00.000,32.02929247,-13.29194316,2.0,24/02/2013 16:20,25/02/2013 03:50,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685815,True,2013-02-25 03:50:00.000,31.75926624,-15.09918196,1.0,25/02/2013 03:50,25/02/2013 16:22,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685816,True,2013-02-25 16:22:00.000,30.48854836,-7.783481677,2.0,25/02/2013 16:22,26/02/2013 04:00,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685817,True,2013-02-26 04:00:00.000,30.96742285,-4.882587769,1.0,26/02/2013 04:00,26/02/2013 16:18,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685818,True,2013-02-26 16:18:00.000,32.07081457,-12.10274894,2.0,26/02/2013 16:18,27/02/2013 03:51,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685819,True,2013-02-27 03:51:00.000,32.67356214,-8.461736386,1.0,27/02/2013 03:51,27/02/2013 16:13,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685820,True,2013-02-27 16:13:00.000,31.27551169,1.075645496,2.0,27/02/2013 16:13,28/02/2013 04:02,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685821,True,2013-02-28 04:02:00.000,33.50237207,17.27504041,1.0,28/02/2013 04:02,28/02/2013 15:55,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685822,True,2013-02-28 15:55:00.000,35.47867217,2.997923137,2.0,28/02/2013 15:55,01/03/2013 03:46,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685823,True,2013-03-01 03:46:00.000,32.95382602,-15.23925518,1.0,01/03/2013 03:46,01/03/2013 16:15,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685824,True,2013-03-01 16:15:00.000,31.05354634,-26.443323983950236,2.0,01/03/2013 16:15,02/03/2013 04:01,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685825,True,2013-03-02 04:01:00.000,32.52821731,-26.438560740701153,1.0,02/03/2013 04:01,02/03/2013 16:03,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685826,True,2013-03-02 16:03:00.000,32.12712404,-26.43964795694261,2.0,02/03/2013 16:03,03/03/2013 04:04,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685827,True,2013-03-04 04:11:00.000,29.79574905,-26.446407239312,1.0,04/03/2013 04:11,04/03/2013 16:14,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685828,True,2013-03-04 16:14:00.000,29.51775958,-26.447102552024557,2.0,04/03/2013 16:14,05/03/2013 04:13,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685829,True,2013-03-05 04:13:00.000,29.9894371,-26.445475941678808,1.0,05/03/2013 04:13,05/03/2013 16:10,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685830,True,2013-03-05 16:10:00.000,32.58602141,-26.437213660112576,2.0,05/03/2013 16:10,06/03/2013 03:52,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685831,True,2013-03-06 03:52:00.000,32.6817713,-26.436751522976348,1.0,06/03/2013 03:52,06/03/2013 16:09,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251685832,True,2013-03-06 16:09:00.000,32.52707036,-26.437066169537182,2.0,06/03/2013 16:09,07/03/2013 03:53,,4.0,,solar-geolocator,Lanius collurio,47,47,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
