event-id,timestamp,location-long,location-lat,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,tag-local-identifier,individual-local-identifier,temperature,precipitation,wind_speed
2251683099,2012-01-07 16:29:00,34.05476649,-15.12286868,07/01/2012 16:29,08/01/2012 03:11,,4.0,,47,47,20.3,0.0,5.2
2251683100,2012-01-08 03:11:00,32.98361384,-17.45102807,08/01/2012 03:11,08/01/2012 16:38,,4.0,,47,47,19.8,0.0,6.5
2251683101,2012-01-08 16:38:00,32.0369606,-15.49131691,08/01/2012 16:38,09/01/2012 03:19,,4.0,,47,47,23.8,0.0,9.5
2251683102,2012-01-09 03:19:00,33.33906035,-12.6725479,09/01/2012 03:19,09/01/2012 16:28,,4.0,,47,47,18.0,0.0,5.9
2251683103,2012-01-09 16:28:00,34.89060799,-16.13656226,09/01/2012 16:28,10/01/2012 03:07,,4.0,,47,47,24.7,0.0,1.5
2251683104,2012-01-10 03:07:00,34.81700959,-16.35281607,10/01/2012 03:07,10/01/2012 16:29,,4.0,,47,47,24.8,0.0,4.4
2251683105,2012-01-10 16:29:00,33.86815021,-14.3313843,10/01/2012 16:29,11/01/2012 03:15,,4.0,,47,47,17.7,0.0,1.8
2251683106,2012-01-11 03:15:00,32.66870825,-17.01561761,11/01/2012 03:15,11/01/2012 16:39,,4.0,,47,47,22.9,0.0,7.9
2251683107,2012-01-11 16:39:00,32.8433549,-17.45603062,11/01/2012 16:39,12/01/2012 03:14,,4.0,,47,47,21.0,0.0,7.0
2251683108,2012-01-12 03:14:00,33.64215757,-15.7815951,12/01/2012 03:14,12/01/2012 16:33,,4.0,,47,47,21.6,0.0,7.3
2251683109,2012-01-12 16:33:00,33.06578329,-14.55844894,12/01/2012 16:33,13/01/2012 03:19,,4.0,,47,47,20.2,0.0,4.3
2251683110,2012-01-13 03:19:00,32.3637414,-16.19038415,13/01/2012 03:19,13/01/2012 16:39,,4.0,,47,47,22.1,0.0,3.8
2251683111,2012-01-13 16:39:00,31.66112285,-14.68211256,13/01/2012 16:39,14/01/2012 03:25,,4.0,,47,47,19.9,0.0,11.2
2251683112,2012-01-14 03:25:00,31.3326824,-15.49095541,14/01/2012 03:25,14/01/2012 16:42,,4.0,,47,47,23.2,0.0,7.2
2251683113,2012-01-14 16:42:00,33.12811322,-19.50641952,14/01/2012 16:42,15/01/2012 03:11,,4.0,,47,47,19.3,0.2,1.1
2251683114,2012-01-15 03:11:00,34.92280729,-15.63135226,15/01/2012 03:11,15/01/2012 16:28,,4.0,,47,47,21.5,1.4,4.4
2251683115,2012-01-15 16:28:00,34.46745934,-14.6596335,15/01/2012 16:28,16/01/2012 03:15,,4.0,,47,47,17.8,0.0,1.5
2251683116,2012-01-16 03:15:00,34.63619367,-14.33807082,16/01/2012 03:15,16/01/2012 16:27,,4.0,,47,47,22.1,0.0,2.3
2251683117,2012-01-16 16:27:00,34.42938626,-13.92362149,16/01/2012 16:27,17/01/2012 03:17,,4.0,,47,47,21.8,0.0,2.3
2251683118,2012-01-17 03:17:00,32.97208485,-17.36394905,17/01/2012 03:17,17/01/2012 16:39,,4.0,,47,47,20.8,0.0,4.8
2251683119,2012-01-17 16:39:00,32.63887193,-16.69024697,17/01/2012 16:39,18/01/2012 03:20,,4.0,,47,47,21.5,0.0,5.6
2251683120,2012-01-18 03:20:00,33.05467809,-15.81171884,18/01/2012 03:20,18/01/2012 16:36,,4.0,,47,47,23.7,0.0,2.9
2251683121,2012-01-18 16:36:00,32.84496635,-15.40197246,18/01/2012 16:36,19/01/2012 03:22,,4.0,,47,47,23.2,0.0,6.1
2251683122,2012-01-20 03:35:00,31.58629381,-10.95290588,20/01/2012 03:35,20/01/2012 16:34,,4.0,,47,47,17.4,0.6,6.5
2251683123,2012-01-20 16:34:00,33.37313014,-15.44178535,20/01/2012 16:34,21/01/2012 03:21,,4.0,,47,47,21.4,1.3,4.9
2251683124,2012-01-21 03:21:00,34.90918506,-11.72355885,21/01/2012 03:21,21/01/2012 16:22,,4.0,,47,47,25.0,0.0,12.7
2251683125,2012-01-21 16:22:00,33.94502717,-9.309589068,21/01/2012 16:22,22/01/2012 03:29,,4.0,,47,47,18.3,0.0,5.9
2251683126,2012-01-22 03:29:00,36.85427694,-1.508049693,22/01/2012 03:29,22/01/2012 15:59,,4.0,,47,47,17.5,0.0,6.9
2251683127,2012-01-22 15:59:00,37.01331059,-1.965680972,22/01/2012 15:59,23/01/2012 03:28,,4.0,,47,47,19.4,0.0,7.5
2251683128,2012-01-23 03:28:00,35.79675832,-5.354306762,23/01/2012 03:28,23/01/2012 16:09,,4.0,,47,47,20.8,1.2,1.3
2251683129,2012-01-23 16:09:00,36.82903356,-8.214778435,23/01/2012 16:09,24/01/2012 03:20,,4.0,,47,47,23.7,0.0,4.4
2251683130,2012-01-24 03:20:00,38.23539171,-4.393573927,24/01/2012 03:20,24/01/2012 15:58,,4.0,,47,47,22.4,0.0,3.9
2251683131,2012-01-24 15:58:00,35.26672398,4.070781495,24/01/2012 15:58,25/01/2012 03:44,,4.0,,47,47,26.4,0.0,8.4
2251683132,2012-01-25 03:44:00,30.79741972,-8.657157139,25/01/2012 03:44,25/01/2012 16:34,,4.0,,47,47,20.5,0.0,3.3
2251683133,2012-01-25 16:34:00,30.70159736,-8.456799123,25/01/2012 16:34,26/01/2012 03:45,,4.0,,47,47,24.9,0.0,1.1
2251683134,2012-01-26 03:45:00,30.97982955,-7.742982853,26/01/2012 03:45,26/01/2012 16:32,,4.0,,47,47,17.2,0.0,4.2
2251683135,2012-01-26 16:32:00,31.00732278,-7.881547868,26/01/2012 16:32,27/01/2012 03:45,,4.0,,47,47,16.9,0.0,6.5
2251683136,2012-01-27 03:45:00,30.78395975,-8.577800943,27/01/2012 03:45,27/01/2012 16:34,,4.0,,47,47,22.3,0.0,2.2
2251683137,2012-01-27 16:34:00,31.55967116,-10.83186269,27/01/2012 16:34,28/01/2012 03:39,,4.0,,47,47,17.5,0.0,5.3
2251683138,2012-01-28 03:39:00,31.08465239,-12.24100088,28/01/2012 03:39,28/01/2012 16:38,,4.0,,47,47,17.9,0.0,4.5
2251683139,2012-01-28 16:38:00,31.35875285,-13.0965048,28/01/2012 16:38,29/01/2012 03:37,,4.0,,47,47,21.4,0.0,3.7
2251683140,2012-01-29 03:37:00,31.88190541,-11.73311541,29/01/2012 03:37,29/01/2012 16:34,,4.0,,47,47,18.8,0.0,2.7
2251683141,2012-01-29 16:34:00,30.4045212,-7.536255354,29/01/2012 16:34,30/01/2012 03:49,,4.0,,47,47,20.4,0.0,5.7
2251683142,2012-01-30 03:49:00,31.67589363,-3.754080143,30/01/2012 03:49,30/01/2012 16:24,,4.0,,47,47,18.7,0.0,7.9
2251683143,2012-01-30 16:24:00,32.82148463,-7.291195493,30/01/2012 16:24,31/01/2012 03:40,,4.0,,47,47,19.0,0.0,6.6
2251683144,2012-01-31 03:40:00,32.46634241,-8.432920465,31/01/2012 03:40,31/01/2012 16:27,,4.0,,47,47,23.3,0.0,2.8
2251683145,2012-01-31 16:27:00,32.86031902,-9.699024126,31/01/2012 16:27,01/02/2012 03:37,,4.0,,47,47,17.8,0.0,3.9
2251683146,2012-02-01 03:37:00,32.00350435,-12.34648061,01/02/2012 03:37,01/02/2012 16:34,,4.0,,47,47,21.0,0.0,2.7
2251683147,2012-02-01 16:34:00,32.27078512,-13.24504064,01/02/2012 16:34,02/02/2012 03:35,,4.0,,47,47,20.3,0.0,2.4
2251683148,2012-02-03 03:30:00,34.19227119,-11.65685155,03/02/2012 03:30,03/02/2012 16:24,,4.0,,47,47,22.2,0.0,2.6
2251683149,2012-02-04 16:28:00,33.60633452,-13.21055693,04/02/2012 16:28,05/02/2012 03:31,,4.0,,47,47,19.3,0.0,7.0
2251683150,2012-02-05 03:31:00,32.24266653,-17.49598278,05/02/2012 03:31,05/02/2012 16:39,,4.0,,47,47,18.7,0.0,3.4
2251683151,2012-02-05 16:39:00,31.00320226,-13.86352882,05/02/2012 16:39,06/02/2012 03:41,,4.0,,47,47,22.6,0.0,3.1
2251683152,2012-02-06 03:41:00,32.01269373,-10.74128968,06/02/2012 03:41,06/02/2012 16:31,,4.0,,47,47,18.1,0.0,5.0
2251683153,2012-02-06 16:31:00,33.2713999,-14.93234503,06/02/2012 16:31,07/02/2012 03:31,,4.0,,47,47,19.5,0.0,2.3
2251683154,2012-02-07 03:31:00,34.15422402,-12.21816146,07/02/2012 03:31,07/02/2012 16:24,,4.0,,47,47,20.1,0.0,3.3
2251683155,2012-02-07 16:24:00,34.53629777,-13.61063061,07/02/2012 16:24,08/02/2012 03:28,,4.0,,47,47,23.5,1.4,11.0
2251683156,2012-02-08 03:28:00,33.54251371,-16.9755562,08/02/2012 03:28,08/02/2012 16:32,,4.0,,47,47,22.2,0.0,15.1
2251683157,2012-02-08 16:32:00,33.29793573,-16.36481507,08/02/2012 16:32,09/02/2012 03:30,,4.0,,47,47,24.0,0.0,12.3
2251683158,2012-02-09 03:30:00,33.67743772,-15.29006893,09/02/2012 03:30,09/02/2012 16:29,,4.0,,47,47,18.9,0.0,3.4
2251683159,2012-02-09 16:29:00,33.80618827,-15.88495167,09/02/2012 16:29,10/02/2012 03:29,,4.0,,47,47,22.7,0.0,8.2
2251683160,2012-02-10 03:29:00,33.80904876,-16.04929442,10/02/2012 03:29,10/02/2012 16:29,,4.0,,47,47,23.5,0.0,4.9
2251683161,2012-02-10 16:29:00,31.68617234,-8.702921943,10/02/2012 16:29,11/02/2012 03:46,,4.0,,47,47,15.9,0.0,1.6
2251683162,2012-02-11 03:46:00,34.9373889,3.863280807,11/02/2012 03:46,11/02/2012 16:03,,4.0,,47,47,26.1,0.0,11.1
2251683163,2012-02-11 16:03:00,36.31285274,-1.630922541,11/02/2012 16:03,12/02/2012 03:35,,4.0,,47,47,25.9,0.0,5.9
2251683164,2012-02-12 03:35:00,34.43747586,-9.033367157,12/02/2012 03:35,12/02/2012 16:18,,4.0,,47,47,16.8,0.0,6.5
2251683165,2012-02-12 16:18:00,33.186327,-4.218364325,12/02/2012 16:18,13/02/2012 03:45,,4.0,,47,47,21.6,0.0,10.9
2251683166,2012-02-13 03:45:00,33.30934926,-3.779159183,13/02/2012 03:45,13/02/2012 16:17,,4.0,,47,47,21.5,0.0,6.9
2251683167,2012-02-13 16:17:00,33.43161702,-4.341022137,13/02/2012 16:17,14/02/2012 03:44,,4.0,,47,47,20.7,0.0,7.2
2251683168,2012-02-14 03:44:00,32.92804969,-6.491032472,14/02/2012 03:44,14/02/2012 16:21,,4.0,,47,47,19.3,2.0,4.2
2251683169,2012-02-15 16:29:00,28.03761996,5.971415282,15/02/2012 16:29,16/02/2012 04:15,,4.0,,47,47,26.9,0.0,9.2
2251683170,2012-02-16 04:15:00,33.65619996,30.39424499,16/02/2012 04:15,16/02/2012 15:44,,4.0,,47,47,8.6,0.0,12.0
2251683171,2012-02-16 15:44:00,37.77399524,13.09475045,16/02/2012 15:44,17/02/2012 03:42,,4.0,,47,47,12.5,0.0,5.7
2251683172,2012-02-17 03:42:00,33.01565419,-8.757665378,17/02/2012 03:42,17/02/2012 16:22,,4.0,,47,47,18.4,0.0,5.5
2251683173,2012-02-17 16:22:00,33.75684749,-12.11421569,17/02/2012 16:22,18/02/2012 03:36,,4.0,,47,47,16.9,0.0,4.7
2251683174,2012-02-18 03:36:00,33.49721119,-13.40938602,18/02/2012 03:36,18/02/2012 16:24,,4.0,,47,47,17.7,0.0,5.4
2251683175,2012-02-18 16:24:00,32.36183943,-8.55933975,18/02/2012 16:24,19/02/2012 03:45,,4.0,,47,47,20.5,0.0,8.7
2251683176,2012-02-19 03:45:00,31.85073583,-11.03953383,19/02/2012 03:45,19/02/2012 16:28,,4.0,,47,47,16.8,0.0,3.5
2251683177,2012-02-19 16:28:00,33.08907758,-16.69192201,19/02/2012 16:28,20/02/2012 03:35,,4.0,,47,47,24.6,0.0,10.2
2251683178,2012-02-20 03:35:00,33.57662267,-14.80756102,20/02/2012 03:35,20/02/2012 16:24,,4.0,,47,47,16.4,0.0,6.2
2251683179,2012-02-20 16:24:00,32.93843724,-12.10955532,20/02/2012 16:24,21/02/2012 03:40,,4.0,,47,47,19.0,0.0,6.6
2251683180,2012-02-21 03:40:00,32.2995132,-15.28330779,21/02/2012 03:40,21/02/2012 16:29,,4.0,,47,47,20.9,0.0,6.5
2251683181,2012-02-21 16:29:00,33.03506359,-18.83963192,21/02/2012 16:29,22/02/2012 03:34,,4.0,,47,47,19.8,0.0,3.5
2251683182,2012-02-22 03:34:00,34.26994238,-13.40597788,22/02/2012 03:34,22/02/2012 16:19,,4.0,,47,47,23.5,0.0,7.6
2251683183,2012-02-22 16:19:00,34.25409698,-13.55804687,22/02/2012 16:19,23/02/2012 03:34,,4.0,,47,47,21.9,0.0,7.6
2251683184,2012-02-23 03:34:00,33.98753051,-15.11057384,23/02/2012 03:34,23/02/2012 16:21,,4.0,,47,47,15.3,0.0,5.2
2251683185,2012-02-23 16:21:00,33.84536842,-14.66565832,23/02/2012 16:21,24/02/2012 03:35,,4.0,,47,47,16.8,0.0,4.3
2251683186,2012-02-24 03:35:00,33.82753804,-15.01871678,24/02/2012 03:35,24/02/2012 16:21,,4.0,,47,47,18.9,0.0,4.7
2251683187,2012-02-24 16:21:00,32.93402521,-10.54064957,24/02/2012 16:21,25/02/2012 03:42,,4.0,,47,47,20.2,0.0,4.4
2251683188,2012-02-25 03:42:00,32.28987567,-14.26105337,25/02/2012 03:42,25/02/2012 16:26,,4.0,,47,47,19.9,0.0,9.7
2251683189,2012-02-25 16:26:00,33.14531412,-18.99802939,25/02/2012 16:26,26/02/2012 03:35,,4.0,,47,47,19.4,0.0,6.5
2251683190,2012-02-26 03:35:00,32.74997072,-21.32675762,26/02/2012 03:35,26/02/2012 16:29,,4.0,,47,47,25.2,0.0,10.9
2251683191,2012-02-26 16:29:00,32.60410422,-20.97928099,26/02/2012 16:29,27/02/2012 03:36,,4.0,,47,47,24.3,0.0,11.4
2251683192,2012-02-27 03:36:00,33.33271624,-17.50788303,27/02/2012 03:36,27/02/2012 16:23,,4.0,,47,47,20.3,0.0,9.2
2251683193,2012-02-27 16:23:00,32.81064085,-14.88272575,27/02/2012 16:23,28/02/2012 03:40,,4.0,,47,47,22.0,0.0,5.2
2251683194,2012-02-28 03:40:00,32.28796131,-18.2226629,28/02/2012 03:40,28/02/2012 16:27,,4.0,,47,47,17.2,0.0,6.1
2251683195,2012-02-28 16:27:00,32.38983997,-19.17748797,28/02/2012 16:27,29/02/2012 03:39,,4.0,,47,47,18.9,0.0,5.1
2251683196,2012-02-29 03:39:00,33.36625494,-13.6675225,29/02/2012 03:39,29/02/2012 16:19,,4.0,,47,47,17.0,0.0,6.9
2251683197,2012-02-29 16:19:00,32.84196556,-10.38908145,29/02/2012 16:19,01/03/2012 03:43,,4.0,,47,47,19.3,0.0,4.8
2251683272,2012-04-08 03:57:00,33.43724343,-39.00719321,08/04/2012 03:57,08/04/2012 15:39,,0.0,,47,47,20.6,0.0,52.6
2251683273,2012-04-08 15:39:00,36.77878509,-14.78927865,08/04/2012 15:39,09/04/2012 03:30,,0.0,,47,47,18.9,0.0,4.4
2251683274,2012-04-09 03:30:00,36.74495352,-14.16512532,09/04/2012 03:30,09/04/2012 15:39,,0.0,,47,47,20.6,0.0,6.9
2251683275,2012-04-09 15:39:00,35.71121007,-21.37019017,09/04/2012 15:39,10/04/2012 03:38,,0.0,,47,47,26.2,0.0,15.3
2251683276,2012-04-10 03:38:00,36.30305451,-24.95107373,10/04/2012 03:38,10/04/2012 15:34,,0.0,,47,47,26.3,0.0,34.6
2251683277,2012-04-10 15:34:00,37.02021391,-19.5296277,10/04/2012 15:34,11/04/2012 03:32,,0.0,,47,47,27.0,0.0,17.8
2251683278,2012-04-11 03:32:00,36.98753775,-18.87310183,11/04/2012 03:32,11/04/2012 15:34,,0.0,,47,47,25.9,0.6,16.4
2251683279,2012-04-11 15:34:00,38.33041623,-9.483233159,11/04/2012 15:34,12/04/2012 03:21,,0.0,,47,47,23.0,0.0,4.0
2251683280,2012-04-12 03:21:00,40.42374428,-22.85046926,12/04/2012 03:21,12/04/2012 15:17,,0.0,,47,47,25.2,0.0,33.7
2251683281,2012-04-12 15:17:00,38.3916705,-34.02393541,12/04/2012 15:17,13/04/2012 03:37,,0.0,,47,47,17.8,0.2,36.0
2251683282,2012-04-13 03:37:00,36.23491249,-21.17091901,13/04/2012 03:37,13/04/2012 15:34,,0.0,,47,47,24.8,0.0,45.3
2251683283,2012-04-13 15:34:00,37.70412985,-11.83685553,13/04/2012 15:34,14/04/2012 03:25,,0.0,,47,47,21.9,0.0,13.7
2251683284,2012-04-14 03:25:00,38.29854701,-15.19157997,14/04/2012 03:25,14/04/2012 15:29,,0.0,,47,47,17.8,0.0,19.0
2251683285,2012-04-14 15:29:00,38.64327643,-12.87714779,14/04/2012 15:29,15/04/2012 03:22,,0.0,,47,47,19.5,0.0,22.5
2251683286,2012-04-15 03:22:00,37.48812807,-5.927355648,15/04/2012 03:22,15/04/2012 15:38,,0.0,,47,47,18.2,0.0,4.7
2251683287,2012-04-15 15:38:00,35.83327245,-15.24698725,15/04/2012 15:38,16/04/2012 03:35,,0.0,,47,47,18.1,0.0,9.5
2251683288,2012-04-16 03:35:00,36.17913191,-16.88870601,16/04/2012 03:35,16/04/2012 15:35,,0.0,,47,47,18.9,0.0,5.1
2251683289,2012-04-16 15:35:00,38.02561628,-6.490756433,16/04/2012 15:35,17/04/2012 03:20,,0.0,,47,47,21.6,0.0,7.2
2251683290,2012-04-17 03:20:00,39.24739718,-12.98976128,17/04/2012 03:20,17/04/2012 15:25,,0.0,,47,47,22.0,0.0,17.7
2251683291,2012-04-17 15:25:00,39.09436122,-13.58630935,17/04/2012 15:25,18/04/2012 03:21,,0.0,,47,47,21.8,0.0,16.2
2251683292,2012-04-19 15:34:00,37.36126044,-9.660139844,19/04/2012 15:34,20/04/2012 03:25,,0.0,,47,47,20.5,0.0,5.4
2251683293,2012-04-20 03:25:00,39.21065,-18.45671506,20/04/2012 03:25,20/04/2012 15:19,,0.0,,47,47,25.5,0.0,34.9
2251683294,2012-04-20 15:19:00,39.810303,-15.37370722,20/04/2012 15:19,21/04/2012 03:20,,0.0,,47,47,21.9,0.0,16.7
2251683295,2012-04-21 03:20:00,37.40999583,-3.790857316,21/04/2012 03:20,21/04/2012 15:38,,0.0,,47,47,20.9,0.0,3.6
2251683296,2012-04-21 15:38:00,37.01042286,-5.61338609,21/04/2012 15:38,22/04/2012 03:23,,0.0,,47,47,15.0,0.0,6.3
2251683297,2012-04-22 03:23:00,36.9863783,-5.431877249,22/04/2012 03:23,22/04/2012 15:38,,0.0,,47,47,14.4,0.0,5.4
2251683298,2012-04-22 15:38:00,40.3382301,9.421053053,22/04/2012 15:38,23/04/2012 02:56,,0.0,,47,47,24.8,0.4,8.2
2251683299,2012-04-24 03:10:00,39.14524467,-0.834231606,24/04/2012 03:10,24/04/2012 15:33,,0.0,,47,47,25.6,0.0,11.5
2251683300,2012-04-24 15:33:00,40.37375198,4.34451163,24/04/2012 15:33,25/04/2012 03:00,,0.0,,47,47,20.3,0.0,4.7
2251683301,2012-04-25 03:00:00,40.85268775,2.305897705,25/04/2012 03:00,25/04/2012 15:29,,5.0,,47,47,28.1,0.0,8.4
2251683302,2012-04-25 15:29:00,41.70714831,5.736580668,25/04/2012 15:29,26/04/2012 02:53,,5.0,,47,47,23.3,0.0,6.5
2251683303,2012-04-26 02:53:00,42.9371804,0.705241134,26/04/2012 02:53,26/04/2012 15:19,,5.0,,47,47,25.9,0.0,10.6
2251683304,2012-04-26 15:19:00,43.16759487,1.616318667,26/04/2012 15:19,27/04/2012 02:51,,5.0,,47,47,25.7,0.0,13.7
2251683305,2012-04-27 02:51:00,42.64847306,3.639376614,27/04/2012 02:51,27/04/2012 15:23,,5.0,,47,47,26.9,0.0,17.5
2251683306,2012-04-27 15:23:00,42.12985973,1.564124405,27/04/2012 15:23,28/04/2012 02:55,,5.0,,47,47,26.8,0.0,13.4
2251683307,2012-04-28 02:55:00,40.86173129,6.3909854,28/04/2012 02:55,28/04/2012 15:33,,5.0,,47,47,18.5,0.0,4.0
2251683308,2012-04-28 15:33:00,42.094358,10.81552055,28/04/2012 15:33,29/04/2012 02:45,,5.0,,47,47,24.3,0.0,17.6
2251683309,2012-04-29 02:45:00,43.32755071,6.236710657,29/04/2012 02:45,29/04/2012 15:23,,5.0,,47,47,24.0,0.0,3.6
2251683310,2012-04-29 15:23:00,41.43597378,-0.892837198,29/04/2012 15:23,30/04/2012 03:00,,5.0,,47,47,25.1,0.0,8.0
2251683311,2012-04-30 03:00:00,41.92018314,-2.713088962,30/04/2012 03:00,30/04/2012 15:19,,5.0,,47,47,26.5,0.8,30.3
2251683312,2012-04-30 15:19:00,43.78003966,4.16262757,30/04/2012 15:19,01/05/2012 02:45,,5.0,,47,47,21.9,0.5,9.3
2251683313,2012-05-01 02:45:00,42.5152164,8.577685143,01/05/2012 02:45,01/05/2012 15:29,,0.0,,47,47,17.7,0.0,5.8
2251683314,2012-05-01 15:29:00,45.00121541,16.65873942,01/05/2012 15:29,02/05/2012 02:25,,0.0,,47,47,25.6,0.0,2.4
2251683315,2012-05-02 02:25:00,44.987624,16.54410894,02/05/2012 02:25,02/05/2012 15:29,,0.0,,47,47,24.6,0.0,6.1
2251683316,2012-05-02 15:29:00,45.34957587,17.49510353,02/05/2012 15:29,03/05/2012 02:22,,0.0,,47,47,22.4,0.0,13.5
2251683317,2012-05-03 02:22:00,44.08704085,21.02249505,03/05/2012 02:22,03/05/2012 15:39,,0.0,,47,47,26.3,0.0,18.8
2251683318,2012-05-03 15:39:00,44.95016382,23.22324473,03/05/2012 15:39,04/05/2012 02:15,,0.0,,47,47,28.5,0.0,20.8
2251683319,2012-05-04 02:15:00,43.68879528,26.30804528,04/05/2012 02:15,04/05/2012 15:49,,0.0,,47,47,26.7,0.0,19.9
2251683320,2012-05-04 15:49:00,46.05314737,31.65203232,04/05/2012 15:49,05/05/2012 01:56,,0.0,,47,47,28.9,0.0,29.2
2251683321,2012-05-05 01:56:00,44.16792271,35.33699525,05/05/2012 01:56,05/05/2012 16:04,,0.0,,47,47,21.9,0.0,7.7
2251683322,2012-05-05 16:04:00,44.28329575,35.33590423,05/05/2012 16:04,06/05/2012 01:55,,0.0,,47,47,21.4,0.0,7.7
2251683323,2012-05-06 01:55:00,46.7744685,29.92607757,06/05/2012 01:55,06/05/2012 15:44,,0.0,,47,47,26.2,0.0,14.0
2251683324,2012-05-06 15:44:00,46.76600732,29.70251244,06/05/2012 15:44,07/05/2012 01:55,,0.0,,47,47,25.3,0.0,15.4
2251683325,2012-05-07 01:55:00,43.88310976,35.41135319,07/05/2012 01:55,07/05/2012 16:07,,0.0,,47,47,20.6,0.0,5.7
2251683326,2012-05-07 16:07:00,41.37573529,30.12027824,07/05/2012 16:07,08/05/2012 02:15,,0.0,,47,47,22.1,0.0,16.5
2251683327,2012-05-08 02:15:00,39.11907926,34.50765215,08/05/2012 02:15,08/05/2012 16:25,,0.0,,47,47,16.7,0.0,10.1
2251683328,2012-05-08 16:25:00,35.86289992,27.51903564,08/05/2012 16:25,09/05/2012 02:41,,0.0,,47,47,22.2,0.0,9.0
2251683329,2012-05-09 02:41:00,34.10747407,31.12408805,09/05/2012 02:41,09/05/2012 16:39,,0.0,,47,47,16.4,0.0,3.6
2251683330,2012-05-09 16:39:00,31.72754701,25.73038442,09/05/2012 16:39,10/05/2012 03:00,,0.0,,47,47,21.2,0.0,14.5
2251683331,2012-05-10 03:00:00,32.84839127,22.90529182,10/05/2012 03:00,10/05/2012 16:30,,0.0,,47,47,28.4,0.0,23.1
2251683332,2012-05-10 16:30:00,31.59470526,19.62795076,10/05/2012 16:30,11/05/2012 03:10,,0.0,,47,47,27.4,0.0,18.0
2251683333,2012-05-11 03:10:00,27.96666223,28.01602093,11/05/2012 03:10,11/05/2012 16:59,,0.0,,47,47,20.4,0.0,16.2
2251683334,2012-05-12 16:54:00,29.08614514,27.24579529,12/05/2012 16:54,13/05/2012 03:06,,0.0,,47,47,23.4,0.0,5.1
2251683335,2012-05-13 03:06:00,25.46054813,34.1867347,13/05/2012 03:06,13/05/2012 17:23,,0.0,,47,47,20.5,0.0,20.0
2251683336,2012-05-13 17:23:00,25.58545447,34.23314859,13/05/2012 17:23,14/05/2012 03:05,,0.0,,47,47,20.5,0.0,20.0
2251683337,2012-05-14 03:05:00,26.71105761,32.01492282,14/05/2012 03:05,14/05/2012 17:14,,0.0,,47,47,20.2,0.0,17.5
2251683338,2012-05-14 17:14:00,24.71216385,27.92889604,14/05/2012 17:14,15/05/2012 03:21,,0.0,,47,47,21.6,0.0,17.7
2251683339,2012-05-15 03:21:00,22.21397835,32.6014983,15/05/2012 03:21,15/05/2012 17:34,,0.0,,47,47,15.3,0.0,15.0
2251683340,2012-05-15 17:34:00,22.84124458,33.5598894,15/05/2012 17:34,16/05/2012 03:16,,0.0,,47,47,20.1,0.0,29.7
2251683341,2012-05-16 03:16:00,21.09424792,36.33170902,16/05/2012 03:16,16/05/2012 17:48,,0.0,,47,47,18.5,0.0,28.7
2251683342,2012-05-16 17:48:00,19.34772651,33.23927672,16/05/2012 17:48,17/05/2012 03:30,,0.0,,47,47,19.0,0.0,22.6
2251683343,2012-05-17 03:30:00,18.60188812,34.36336524,17/05/2012 03:30,17/05/2012 17:54,,0.0,,47,47,19.2,0.0,39.8
2251683344,2012-05-17 17:54:00,20.10645347,36.64787298,17/05/2012 17:54,18/05/2012 03:18,,0.0,,47,47,19.1,0.0,20.2
2251683345,2012-05-18 03:18:00,15.86189014,42.45129534,18/05/2012 03:18,18/05/2012 18:28,,0.0,,47,47,15.8,0.0,23.4
2251683346,2012-05-18 18:28:00,13.74271012,39.47573214,18/05/2012 18:28,19/05/2012 03:35,,0.0,,47,47,17.5,0.0,8.6
2251683347,2012-05-19 03:35:00,11.99924158,41.6603361,19/05/2012 03:35,19/05/2012 18:42,,0.0,,47,47,15.2,0.0,9.1
2251683348,2012-05-19 18:42:00,11.63114906,41.03217653,19/05/2012 18:42,20/05/2012 03:38,,0.0,,47,47,16.9,0.0,12.8
2251683349,2012-05-20 03:38:00,18.38844221,30.43469189,20/05/2012 03:38,20/05/2012 17:48,,0.0,,47,47,20.3,0.0,16.2
2251683350,2012-05-20 17:48:00,16.27155597,26.29071391,20/05/2012 17:48,21/05/2012 03:55,,0.0,,47,47,25.5,0.0,18.3
2251683351,2012-05-21 03:55:00,6.905702378,41.22708584,21/05/2012 03:55,21/05/2012 19:03,,0.0,,47,47,15.6,0.0,21.5
2251683352,2012-05-21 19:03:00,9.414695469,44.09753757,21/05/2012 19:03,22/05/2012 03:35,,0.0,,47,47,15.4,1.6,22.1
2251683353,2012-05-22 03:35:00,11.42439323,41.58089997,22/05/2012 03:35,22/05/2012 18:47,,0.0,,47,47,16.0,0.0,43.7
2251683354,2012-05-22 18:47:00,7.059850155,35.40663862,22/05/2012 18:47,23/05/2012 04:10,,0.0,,47,47,4.5,0.0,3.3
2251683355,2012-05-23 04:10:00,5.195840821,38.00732848,23/05/2012 04:10,23/05/2012 19:02,,0.0,,47,47,18.3,0.0,20.2
2251683356,2012-05-23 19:02:00,-1.042463401,27.74785611,23/05/2012 19:02,24/05/2012 05:00,,0.0,,47,47,27.0,0.0,26.4
2251683357,2012-05-24 05:00:00,-4.280305352,33.24159121,24/05/2012 05:00,24/05/2012 19:28,,0.0,,47,47,12.9,0.0,3.0
2251683358,2012-05-24 19:28:00,-1.143166084,37.81575665,24/05/2012 19:28,25/05/2012 04:35,,0.0,,47,47,15.8,0.0,6.6
